"id","dispositivo_id","timestamp","n_muestras","actividad","vedba_media","vedba_max","pitch_medio","roll_medio","sector_raw_id","medicion_rapida_id","comportamiento_predicho"
103,4,2026-08-29 16:24:30.960 +0200,13,0,0.022624632679092784,0.03155966604370363,7.778195861173036,-49.94237772208486,35,1318,Lying chest
104,4,2026-08-29 16:24:31.960 +0200,12,0,0.021333019766746605,0.03487142823499982,7.873349896838506,-49.69797830357849,35,1331,Lying chest
105,4,2026-08-29 16:24:32.960 +0200,13,0,0.022989609317766564,0.03980345180341674,7.769895742793485,-49.56308463459496,35,1343,Lying chest
106,4,2026-08-29 16:24:33.960 +0200,11,0,0.02191896125897909,0.049004831050692595,7.198843299509026,-51.297098223816356,36,1371,Lying chest
108,4,2026-08-29 16:24:34.960 +0200,13,0,0.01931793097201602,0.039791493601785334,6.911479354445539,-51.28181033666248,36,1382,Lying chest
109,4,2026-08-29 16:24:35.960 +0200,12,0,0.02436392308896254,0.049585864646260684,7.067140228219654,-50.89800851982247,36,1395,Lying chest
110,4,2026-08-29 16:24:36.960 +0200,13,0,0.02218446168086828,0.06997667758562087,7.320132944572196,-50.17116165603378,36,1407,Lying chest
111,4,2026-08-29 16:24:37.960 +0200,12,0,0.017920326105683903,0.03212642541832661,7.387760402373147,-49.526810596771774,36,1420,Lying chest
112,4,2026-08-29 16:24:38.960 +0200,13,0,0.020738244297304514,0.04773654489533157,7.435291777312433,-49.28913310533848,36,1432,Lying chest
113,4,2026-08-29 16:24:39.960 +0200,12,0,0.025026168156490534,0.04029383974155558,7.486593076709291,-49.07182640789076,36,1445,Lying chest
114,4,2026-08-29 16:24:40.960 +0200,13,0,0.022359161193612833,0.04844006882285436,7.497443348824551,-48.60245613029825,36,1457,Lying chest
115,4,2026-08-29 16:24:41.960 +0200,12,0,0.03038315721187367,0.05731617547815954,7.685636392975236,-48.4877878599695,36,1470,Lying chest
116,4,2026-08-29 16:24:42.960 +0200,13,0,0.028510953328667026,0.045690173539241014,8.009662537565593,-48.23891327325248,36,1482,Lying chest
117,4,2026-08-29 16:24:43.960 +0200,12,0,0.17913241460809062,0.31708297739915425,7.309542933287634,-49.242033754295484,36,1495,Lying chest
118,4,2026-08-29 16:24:44.960 +0200,13,0,0.19551667552564467,0.35466837111325844,2.9040143656844837,-52.41589314451947,36,1507,Lying chest
119,4,2026-08-29 16:24:45.960 +0200,12,0,0.06664577788928892,0.10957631477874412,-4.4682338264105965,-52.583331333236806,36,1520,Lying chest
120,4,2026-08-29 16:24:46.960 +0200,13,0,0.020766230326596528,0.046706591398690496,-8.194281085860815,-50.83056690975099,36,1532,Lying chest
121,4,2026-08-29 16:24:47.960 +0200,12,0,0.017572304796007875,0.027000899723744833,-7.815698814033065,-50.6849838719742,36,1545,Lying chest
122,4,2026-08-29 16:24:48.960 +0200,13,0,0.024012160989764574,0.07160749744847983,-7.499538097088918,-50.44048260538092,36,1557,Lying chest
123,4,2026-08-29 16:24:49.960 +0200,12,0,0.06744480155708811,0.12124281655495045,-6.888672315981189,-50.04716361411982,36,1570,Lying chest
124,4,2026-08-29 16:24:50.960 +0200,13,0,0.12196700045900911,0.21242235885851218,-5.399645316260617,-51.98614279261005,36,1582,Lying chest
125,4,2026-08-29 16:24:51.960 +0200,12,0,0.12407732292183739,0.19326124323650998,0.03666925945833136,-52.63912255016777,36,1595,Lying chest
126,4,2026-08-29 16:24:52.960 +0200,13,0,0.03001735779093704,0.057539890591527657,4.505798454815377,-49.742804891744285,36,1607,Lying chest
127,4,2026-08-29 16:24:53.960 +0200,12,0,0.025300508799583444,0.038951545912849904,4.33113897370951,-48.908509639410816,36,1620,Lying chest
128,4,2026-08-29 16:24:54.960 +0200,13,0,0.02437401759139524,0.05275780932758175,4.207365851815695,-48.85201883975584,36,1632,Lying chest
129,4,2026-08-29 16:24:55.960 +0200,12,0,0.022647276505041235,0.04609820043770989,4.583111384017299,-48.70948882572489,36,1645,Lying chest
130,4,2026-08-29 16:24:56.960 +0200,13,0,0.025141009593814417,0.042118266906096186,5.131939716965121,-48.237417856778976,36,1657,Lying chest
131,4,2026-08-29 16:24:57.960 +0200,12,0,0.01958259770906282,0.03135310482791391,5.392849756707952,-47.624032025240744,36,1670,Lying chest
132,4,2026-08-29 16:24:58.960 +0200,13,0,0.022141221341105095,0.04340075056639998,5.441307011876493,-47.449983276773764,36,1682,Lying chest
133,4,2026-08-29 16:24:59.960 +0200,1,0,0.017056430086308316,0.017056430086308316,5.517807015361384,-47.522844738717254,36,1695,Lying chest
